Abstrak,Topik 1,Topik 2,Topik 3,Topik 4,Total Proporsi Topik
teknolog dunia kedokteran berkembang memudahkan mendeteksi penyakit manusia penyakit diabet penyakit diabet menyebabkan permasalahan mata diabet retinopathi mendeteksi penyakit tahap segmentasi pembuluh darah penelitian menerapkan laplacian of gaussian metod segmentasi terbagi prose utama preprocess segmentasi perbaikan citra prose segmentasi tahap preprocess mengambil citra green channel memperbaiki kontra citra contrast limit adapt histogram equal clahe tahap segmentasi laplacian of gaussian laplacian of gaussian paramet koordinat xy variansi hasil laplacian of gaussian matrik mask mengkonvolusi citra tahap ketiga prose nois remov overlap mask operasi morfolog dilasi field of view remov hasilnya dibandingkan citra groundtruth menghitung tingkat akurasi pengujian databas digit retin imag for vessel extract drive citra hasil citra segmentasi dibandingkan citra groundtruth akurasi hasil terbaik akurasi terendah ratarata akurasi citra dihasilkan segmentasi metod laplacian of gaussian segmentasi,0.0007912318284761981,0.0007912109355768554,0.0007912129931553958,0.9976263442427915,1.0
diabet retinopathi salah gangguan mata akibat penyakit diabet penanganan gejala mengakibatkan kebutaan diabet retinopathi ditandai kerusakan pembuluh darah retina mengalami kebocoran menimbulkan penumpukan cairan gejala penyakit pengecekkan mata penyakit cairan exud mengecek penyakit ekstraksi pembuluh retina penelitian segmentasi pembuluh darah retina metod tahap prose segmentasi fundu mata tahap preprocess menghilangkan nois dgaussian low pass filter dglpf meningkatkan kualita penajaman citra adapt histogram equal ahe tahap segmentasi transformasi bottomhat menghapu tepi retina mask overlap perhitungan tingkat akurasi citra hasil segmentasi citra ground thruth pengujian databas digit retin imag for vessel extract drive citra metod matrik mask overlap mensegmentasi dibuktikan hasil akurasi segmentasi dibandingkan citra ground truth kunci segmentasi matrik mask overlap dgaussian low pass filter dglpf,0.0008666233714763796,0.0008666090638927049,0.0008665988740649969,0.9974001686905659,1.0
sistem cluster metod cluterisasi salah satunya som self organ map penelitian pendekatan pendekatan pengclusteran somrbf pelatihan data diduga menghasilkan cluster pendekatan pengclusteran som perbandingan metod didasarkan penerapan data beras dataset situ movielensorg penilaian perbandingan skenario mse kondisi stop run time mse kondisi stop epoch learn rate mse kondisi stop nilai mse dimana run time terdeteksi pendekatan manakah cepat rentang mengekstraksi data latih berdasarkan hasil uji coba data diterapkan cluster menghasilkan kesimpulan pendekatan nilai mse mendekati nilai absolut mse dibandingkan pendekatan,0.21573642215603073,0.543649548116787,0.0012439918046748604,0.23937003792250727,0.9999999999999998
madura pulau indonesia lepa pantai timur laut jawa diken pulau memiliki kekayaan budaya beragam bernilai salah budaya madura terken manca negara karapan sapi kerapan sapi perlombaan pacuan sepasang sapi menarik kereta kayu joki berdiri mengendalikan jalan sapi cepat diiringi lagu madura saronen sapi berlari energik dikendalikan joki memecut sapi karapan seir berkembangnya teknolog diciptakan game mengangkat budaya madura karapan sapi game dibangun menyerupai game subway surfer genr arcad and action grafi dimensi dimana pemain sapi karapan menghindari kejaran sakera pengembangan didukung metod finit state machin fsm membantu pemilihan keputusan bergerak karakt sapi pemecahan behaviour kebiasaan aturan main objek berdasarkan state memiliki aturan masingmas merubah state state perancangan game bertujuan mengenalkan karapan sapi budaya madura manca negara inovasi game bertujuan menghibur pemain variasi hiburan skenario tampilan grafi menarik kunci kerapan sapi game fsm,0.3700694286012973,0.0007554751473445335,0.0007554716380732977,0.6284196246132847,0.9999999999999999
panca indra manusia rentan penyakit indra pengelihatan mata penyakit teridentifikasi organ mata salah satunya penyakit mata diabet diabet retinopathi dr indikasi penyakit diabet retinopathi dr ketidaknormalan mata ditandai gangguan kerusakan pembuluh darah kapil jaringan berfungsi sensor cahaya retina pendeteksian tindakan perawatan sesuai identifikasi ketidaknormalan pembuluh darah segmentasi langkah memudahkan penelitian karakteristik pembuluh darah retina penyediaan pemetaan penelitian tuga segmentasi pembuluh darah retina tahap preprocess segmentasi tahap preprocess citra mengambil citra rgb red green blue green channel memperbaiki kontra citra contrast limit histogram equal clahe menghilangkan nois median filter tahap segmentasi citra morpholog skeleton citra prune citra dilasi perhitungan tingkat akurasi ground truthnya pengujian databas drive digit retin imag for vessel extract citra metod skeleton prun mensegmentasi dibuktikan hasil akurasi segmentasi dibandingkan citra ground truth kunci segmentasi pembuluh darah retina sekeleton,0.0007670178153700437,0.0007669482549345186,0.0007669939852340857,0.9976990399444613,1.0
elearn diterima masyarakat dunia terbukti maraknya implementasi elearn lembaga pendidikan industri elearn jeni sistem pembelajaran sampainya bahan ajar siswa media internet media jaringan komput te adaptif sistem ujian otomati adaptif menyesuaikan tingkat kesulitan kemampuan masingmas peserta ujian tergantung salah hasilnya level tingkat kemampuan peserta ujian salah metod te adaptif model fuzzi item respons theori firt diimplementasikan pembuatan aplikasi te adaptif lingkungan pendidikan berdasarkan hasil eksperimen disimpulkan adapt test dikembangkan menerapkan fuzzi item respons theori menempatkan siswa tingkat kemampuan sesuai kemampuannya nilai siswa meningkat adapt test dibandingkan konvension test dibuktikan uji coba hasil ratarata nilai siswa nilai siswa adapt test hasilnya meningkat dibandingkan nilai siswa konvension test ratarata nilai siswa adapt test ratarata nilai siswa konvension test,0.943798772391369,0.05448265315930834,0.000859300735414862,0.0008592737139078422,1.0
kesehatan gigi manusia orang memiliki pergi dokter gigi rangka pencegahan penyakit gigi kroni akibatnya orang dokter gigi giginya rusak parah menangani permasalahan efisien membangun aplikasi konsultasi konvension pasien bertambah kedepannya metod penelitian deteksi kemiripan bantuan metod winnow didukung synonym replac penyusunan faq penerapannya menjadikan konsultasi mudah uji coba menguji jeni synonym replac ujicoba synonym replac versi terbaik membantu pendeteksian peningkatan angka deteksi dibandingkan synonym replac merubah konstanta algoritma winnow konstanta prime ngram nwindow terbaik deteksi kalimat angka deteksi mencapai,0.9962207389939287,0.0012597950118310164,0.0012596820712250678,0.0012597839230153402,1.0000000000000002
tingkat persaingan global kompetitif ukm sistem pengukuran kinerja diukur periodik terarah sistem perkembangan ukm mengukur kinerja ukm ukm metod penilaian kinerja perusahaan financi perspect penelitian penel metod balanc scorecard metod pengembangan pengukuran kinerja tradision pengukuran ukur perspektif keuangan metod balanc scorecard perspektif perspektif keuangan perspektif pelanggan perspektif prose bisni intern perspektif pertumbuhan pembelajaran penelitian analyt hierarchi process ahp sistem pendukung keputusan metod merepresentasikan permasalahan komplek kedalam struktur multi level hirarki penelitian perusahaan objek penelitian usaha menengah ukm daerah bangkalan ukm nusa indah ukm hmfhjunyil ukm almadani hasil penelitian diperoleh tingkat kinerja dominan ukm nusa indah nilai kinerja tingkat kinerja ukm lemah ukm almadani nilai kinerja kunci sistem pengukuran kinerja usaha menengah ukm balanc scorecard analyt hierarchi process,0.0008519319236235975,0.0008520531716611168,0.997444105346006,0.0008519095587091427,0.9999999999999999
sistem ujian konvension kegiatan akademik kali menemui kendala faktor penilaian kecurangan kendala ditemui seir berkembangnya teknolog informasi ujian konvension berges sistem ujian onlin ujian onlin ujian alat bantu komput tujuan pembuatan sistem ujian onlin memudahkan guru mengoreksi ujian mengefisiensi hasil ujian objektif sistem ujian onlin memudahkan guru soalsoal ujian siswanya menghasilkan nilai cepat mudah penilaian ujian efektif efisien sistem otomati sistem ujian onlin mengurangi biaya penyediaan bahan ujian sistem ujian onlin membantu mengurangi penggunaan kerta mencetak ujian sistem tingkat pengguna administr guru siswa jeni pilihan ganda ganda benarsalah sistem tampil acak meminimalisir tingkat kecurangan siswa ujian sistem ujian onlin membantu prose pengolahan data ujian data nilai siswa kunci comput base te ujian ujian onlin,0.3956654093591508,0.6025860683444836,0.0008743018362971233,0.0008742204600685203,1.0
pemerintah daerah pengelola pendidikan informasi kondisi pendidikan wilayahnya perencanaan kebijakan sesuai perluasan pemerataan pendidikan pengetahuan informasi pemerataan pendidikan pengelompokan kecamatan berdasarkan indik pemerataan pendidikan pengelompokan cluster salah metod data mine membagi data kelompok â kelompok objek karakteristiknya salah metod cluster self organ map som penelitian mengelompokkan kecamatan kabupaten lamongan cluster variabel indik pemerataan pendidikan uji coba iterasi masingmas learn rate skenario menghasilkan anggota cluster analisi cluster berbedabeda dipengaruhi nilai iterasi nilai random kunci cluster indik pemerataan pendidikan self organ map som,0.08512800752608203,0.9123839701858271,0.0012439799124370724,0.001244042375653885,1.0
keamanan jaringan komput salah perkembangan teknolog dampak keamanan jaringan komput maraknya penyusupan jaringan komput mengancam data akibat ulah orang bertanggung menjaga kerahasiaan keaslian ketersediaan data sistem mendeteksi penyusupan jaringan komput berjalan real time intrus prevent system ip sistem memonitor jaringan tindakan jaringan komput ip perkembangan id dimana ip suricata pendeteksi penyusup dikoneksikan iptabl pencegah penyusupan ip dilengkapi tampilan gui memudahkan admin memantau jaringan tindakan penyusupan server suricata alert terdeteksi penyusupan jaringan disimpan file log suricata webadmin menampilkan dialog alert disertai bunyi alarm memerintahkan iptabl memblokir alamat ip teridentifikasi penyusup aks penyerang server terputu berdasarkan percobaan kali suricata iptabl optim mendeteksi serangan,0.5820263674061802,0.000986524020517229,0.0009864030908894822,0.41600070548241314,1.0
data elektronik salah jeni data popul orang mengaksesnya jaringan internet data elektronik pertukarannya dimanfaatkan berdampak positif memanfaatkannya pertukaran data elektronik electron data interchang edi cocok diterapkan ukm usaha menengah mempromosikan mencatat data produknya pastinya meningkatkan kualita popularita usahanya rest represent state transfer salah metod sesuai menerapkan electron data interchang edi memiliki tuga utama pertukaran data server media promosi pemilik ukm usaha menengah penelitian menghasilkan media promosi onlin usaha menengah ukm memanfaatkannya promosi produk media promosi usaha menengah berkembang bersa usaha maju mempromosikan produknya media promosi onlin,0.0011577922849682575,0.0011577776739551157,0.5988851173857419,0.3987993126553346,0.9999999999999998
elearn sistem belajar mengajar metod materi pembelajaran kegiatan belajar sistem terhubung internet kegiatan belajar mengajar sekolah mempelajari materi latihan ujian post test pembuatan skripsi bertujuan merancang membangun aplikasi simulasi toefl berbasi android eclips sqlite databas toefl test of english as a foreign languag memiliki jeni listen structur read kebanyakan toefl manual pengerjaan kerta membutuhkan hasil te artikel didapatkan sistem adaptif menganalisi kelemahan user kelemahan sistem te pretest posttest pretest latihan toefl posttest toefl sesungguhnya pretest latihan sistem menganalisi kelemahan user berdasarkan nilai te section pengguna memonitor nilai didapatkan pretest aplikasi diharapkan kemudahan pengguna latihan te toefl kunci eclips sqlite android te toefl,0.9970409248118356,0.000986448330189004,0.0009863166031117898,0.0009863102548637204,1.0
olahraga salah aktivita fisik menyehatkan tubuh olahraga keuntungan tubuh tubuh sehat mengidap penyakit faktor mala berolahraga alasannnya bermacammacam berpikir lelah melakukannya berolahraga membakar kalori berolahraga membakar kalori berolahraga aktivita seharihari hobi alternatif membakar kalori sadar aktifita seharihari membakar kalori aplikasi dibangun platform android bahasa pemrograman java media penyimpannya sqlite aplikasi burn calori rumu menghitung pembakaran kalori met pendekatan pengukuran menentukan tingkat aktivita fisik penelitian diperoleh kesimpulan rumu menghitung pembakaran kalori diterapkan aplikasi burn calori kunci burn calori android smartphon met,0.2636849484575573,0.0012440806114365822,0.0012441370398228863,0.7338268338911832,1.0
seir perkembangan otomotif fasilita jalan infrastuktur jalan tol jembatan layang lainlain presentas kecelakaan tahunnya disebab kurangnya kewaspadaan berkendara mengantuk pelanggaran linta mengkonsumsi alkohol kecelakankecelakaan merugikan pengendara membahayakan pengguna jalan penelitian aplikasi warn speed dibangun bahasa pemrograman java media implementasi dipilih smartphon berbasi android aplikasi warn speed mengimplementasikan sistem inferensi fuzzi sif kecerdasan buatan artifici intelligenceai memetakan ruang input kedalam ruang output fuzzi logic memiliki fungsi keanggotaan membership function mempresentasikan menghasilkan keputusan akurat penelitian diperoleh kesimpulan sistem inferensi fuzzi diterapkan aplikasi warn speed sistem inferensi fuzzi menentukan output peringatan alarm pesan kunci android sistem inferensi fuzzi smartphon ai artifici intellig,0.32387257243586853,0.6741147914736515,0.001006419201629451,0.001006216888850523,1.0
global posit system gp sistem navigasi satelit popul berkembang pesat pemanfaatannya diterapkan diberbagai bidang salah satunya pemafaatan bidang kebanyakan orang menganggap travel hobi membuka wawasan memperlua pengetahuan mengunjungi menganggap travel aktifita mengeluarkan biaya menimbulkan ketakutan tahunya arah tujuan dijangkau bingung menentukan arah perjalanannya menjadikan aktifita travel efisien menyenangkan salah satunya memanfaatkan teknolog gp smartphon implementasi teknolog gp aplikasi dikembangkan disemua platform salah satunya platform android travel tracker aplikasi pelacak perjalanan merekam menampilkan rutejalur perjalanan bentuk peta googl map monitor arah peralanan ditempuh perekaman rutejalur perjalanan menyimpan datadata lokasi rentetan titik latitud longitud databas aplikasi dibangun pemograman java android softwar adt bundl didalamnya eclips aplikasi dikhususkan perjalanan bersifat outdoor travel backpack kunci gp android travel eclips,0.0008667541963354441,0.0008667768970346406,0.99739982008398,0.0008666488226499208,1.0
manajemen proyek upaya merencanakan mengatur melaksanakan proyek optim mencapai sasaran ditentukan pelaksanaan proyek sesuai standar prosedur menghasilkan hasil optim berdasarkan memenuhi standar proyek penelitian mengimplementasikan framework standar manajemen proyek berdasarkan project manag bodi of knowledgepmbok difokuskan domain project commun manag penelitian mengintegrasikan domain pmbok menganalisa ekspektasi stakehold fuzzi multi criteria decis maka fmcdm uji coba sistem data proyek implementasi sap pt semen gresik tbk penelitian berhasil membangun sistem informasi sesuai fungsion project manag pmbok tingkat kesesuaian berdasarkan pengujian user sap pt semen gresik tbk diperoleh tingkat kesesuaian penggunaan sesuai framework project manag pmbok ditentukan kriteria mempengaruhi kualita project sesuai ekspektasi stakehold cost time scope qualiti peringkatan bobot fmcdm ditentukan penentuan kualifikasi proyek dimana kesesuaian hasil analisa penilaian real berband penilaian nyata lapangan didapatkan kesesuaian analisa,0.0007975369934636806,0.9976073233556848,0.0007975973290471187,0.0007975423218044157,1.0
buku sumber informasi aspek kehidupan pendidikan rendahnya minat baca dikalangan masyarakat dunia pendidikan sistem rekomendasi membantu merekomendasikan pembaca mudah informasi buku dibaca penelitian sistem rekomendasi buku onlin metod collabor filter collabor filter salah metod sistem rekomendasi hasil penelitian ratarata nilai mae mean absolut error uji coba uji coba uji coba ujicoba data user merat sistem dihasilkan relatif akurat menghasilkan rekomendasi buruk collabor filter kunci sistem rekomendasi collabor filter buku onlin,0.0014208550695267868,0.9957377243286247,0.001420711452340031,0.0014207091495084365,1.0
perkembangan teknolog informasi dunia pendidikan penggunaan elearn lembaga pendidikan berkembang pesat sman pamekasan contoh sekolah elearn penggunaan elearn ujian onlin pemberian nilai guru mengaks materi pelajaran penelitian datadata membantu pengajar mengukur perkembangan membantu siswa dianggap sulit mata pelajaran elearn kimia aplikasi membantu siswa membantu guru perkembangan siswa algoritma aplikasi ctpro algoritma associ rule mencari hubungan kombinasi data data salah siswa nomor materi penelitian data dipecah data siswa siswa hasil penelitian pembagian data data kombinasi itemset terbentuk prose minimum support diinputkan kombinasi terbentuk,0.40383829695999107,0.5937340972899925,0.0012138248465496228,0.0012137809034667131,0.9999999999999999
menentukan penerima beasiswa tahap tujuh manual dina pendidikan kabupaten lamonganpemberian beasiswa diperuntukkan mahasiswa ekonomi membayar biaya studi perguruan banyaknya kriteria penentuan pemberian beasiswa mengakibatkan sulitnya keputusan pemberian beasiswa dibutuhkan tujuan penelitian klasifikasi penerima beasiswa algoritma c salah metod decis treedengan sistem mempermudah mempercepat penentuan calon penerima beasiswa data data atribut dihitung rumu gain ratio menghasilkan pohon rule keputusan uji coba dilakukanuntuk skenario uji coba menghasilkan akurasi prune preprun post prune skenario uji coba menghasilkan prune preprun postprun skenario uji coba menghasilkan akurasi prune preprun skenario uji coba nilai akurasi dihasilkan prune prune prose kalsifikasi skenario teknik preprun acuan klasifikasi pendaftar memiliki akurasi tertinggi,0.0009767071670736193,0.547856444485478,0.33493601387303756,0.11623083447441099,1.0000000000000002
anakanak peneru bangsa pendidikan generasi membanggakan kemampuan segudang prestasi diraih mencapai mudah anakanak pembelajaran sedini memanfaatkan teknolog mobil ditambah pembelajaran interaktif didalamnya menarik minat anakanak menggunakanya membangun kemandirian anak belajar pembelajaran interakif pembelajaran berbasi game anakanak terhibur pengetahuan anakanak perkembangan game teknolog mobil penelitian mengangkat judul rancang bangun game alena ajher nole kanak pembelajaran baca tuli berbasi mobil android game alena game edukasi pembelajaran menuli huruf latin disisipkan kontenkonten bahasa lokal madura fitur fitur pelatihan ujian dinami level game alena membantu pemahaman penulisan alfabet anakanak belajar menuli alfabet menguji kemampuan anakanak menuli alfabet,0.5830027904692225,0.001070890486648004,0.4148555286458275,0.001070790398301973,0.9999999999999999
rancang bangun enterpris resourc plan erp dibutuhkan perencanaan terorganisir erp mengintegrasikan prose domain fungsion perusahaan departemen lokasi berbeda penelitian bertujuan merancang desain aplikasi blueprint aplikasi erp modul financi account fa zachman framework zf salah kerangka kerja memetakan artifak arsitektur informasi organisasi penerapanya zf mendeskripsikan level prespektif arsitektur it planner owner design builder implement particip sesuai abstraksi objek what how where who when whi standarisasi artifak arsitektur informasi pendekatan standart pemodelan uml meningkatkan deskripsi zf standart model driven architectur pengujian hasil desain perancangan dikembangkan perangkat lunak erp fa menerapkan model driven design mengkonversi artifak model aplikasi berkualita dimana hasil penilaian stakehold pengujian sistem pt igla didapatkan tingkat kepuasan ratarata penilaian avail sistem kuantitatif dibandingkan openerp sistem dikembangkan komplek ketersediaan fitur berband openerp memiliki keterbatasan fitur,0.0008039554294038189,0.0008039899693896757,0.9975881196162338,0.0008039349849727192,1.0
enterpris asset manag eam enterpris resourc plan terkait pengelolaan asset perusahaan penelitian kali bertujuan merancang desain aplikasi blueprint aplikasi modul fix asset manag modul terkait pengelolaan asset perusahaan salah metod arsitektur it menentukan kerangka kerja blueprint metod zachman framework zf zf salah kerangka kerja memetakan artifak arsitektur informasi diadaptasi arsitek data enterpris penerapanya zachman framework mendeskripsikan level prespektif arsitektur it planner owner design builder implement particip sisi abstraksi objek ditentukan what how where who when whi memperjela keenam perspektif standarisasi artifak arsitektur informasi pendekatan standart pemodelan uml meningkatkan deskripsi zachman framework standart model driven architectur berkualita dimana hasil penilaian stakehold pengujian sistem pt igla didapatkan tingkat kepuasan ratarata penilaian avail sistem kuantitatif dibandingkan sunfisherp salah erp system modul fix asset diperoleh ketersediaan fitur prosentas eam fitur sunfisherp,0.0007850125324036752,0.0007851008793895854,0.9976448757801684,0.0007850108080383249,0.9999999999999999
sistem uang kuliah tunggal ukt upaya mewujudkan biaya kuliah murah perguruan negeri sistem mahasiswa dikenakan biaya gedung praktikum biaya tambahan berbeda tahuntahun besaran ukt ditentukan menghitung unit cost mahasiswa semest analisi unit cost dasar formula menghitung biaya pendidikan mahasiswa mengikuti studi mencakup biaya langsung biaya tenaga kerja langsung gaji dosen bahan habi pakai pembelajaran sarana prasarana pembelajaran langsung biaya langsung biaya sdm manajeri non dosen sarana prasarana non pembelajaran pemeliharaan kegiatan pengembangan institusi penelitian kemahasiswaan pengembangan programbesaran unit cost digabungkan subsidi pemerintah sumbangan masyarakat pendapatan lainlain lembaga menghitung besaran ukt mahasiswa decis tree algoritma id menghitung kriteriakriteria tentukan gaji orang tua tanggungan keluarga daya listrik dipilihnya kriteriakriteria pemberian ukt mahasiswa sasaran,0.030774415001838945,0.6257609335776955,0.3425668550368944,0.0008977963835712161,1.0
speech applic program interfac sapi program pengen suara dikembangkan microsoft speech applic programminginterfac sapi tipe dasar sistem tek suara text to speech pengenalan suara tek speech recognit tuga mengunakan data gambar data suara diformat sesuai kebutuhan gif data gambar wav data suara pengenalan aplikasi game dibagi levellevel pengenalan huruf huruf output gambar suara gambar level anakus menebak gambar muncul layar tebakan muncul tek nama gambar salah tek âjawaban salahâ aplikasi kebutuhan pendidikan anak usia kefasihan suara bahasa inggri,0.4166879494291908,0.0012758341260762224,0.0012757418561027622,0.5807604745886302,1.0
abstrak rancang bangun enterpris resourc plan erp dibutuhkan perencanaan terorganisir erp mengintegrasikan prose domain fungsion perusahaan departemen lokasi berbeda penelitian bertujuan merancang desain aplikasi blueprint aplikasi erp modul human resourc manag hrm zachman framework zf salah kerangka kerja memetakan artifak arsitektur informasi organisasi penerapanya zf mendeskripsikan level prespektif arsitektur it planner owner design builder implement particip sesuai abstraksi objek what how where who when whi standarisasi artifak arsitektur informasi pendekatan standart pemodelan uml meningkatkan deskripsi zf standart model driven architectur pengujian hasil desain perancangan dikembangkan perangkat lunak erp hrm menerapkan model driven design mengkonversi artifak model aplikasi berkualita dimana hasil penilaian stakehold pengujian sistem pt igla didapatkan tingkat kepuasan ratarata penilaian avail sistem kuantitatif dibandingkan openerp sistem dikembangkan komplek ketersediaan fitur berband openerp memiliki keterbatasan fitur kunci enterpris resourc plan financi account zachman framework uml model driven design openerp,0.0007174528570234236,0.0007174951912373952,0.9978476237869801,0.0007174281647590435,1.0
perancangan enterpris resourc plan erp dibutuhkan perencanaan terorganisir erp mengintegrasikan prose domain fungsion perusahaan departemen lokasi berbeda penelitian bertujuan merancang desain aplikasi blueprint aplikasi modul inventori managemnt imzachman frameworkzf salah kerangka kerja memetakan artifak arsitektur informasi organisasi penerapanya zf mendeskripsikan level prespektif arsitektur itplann perspect owner perspect design perspect builder perspect implement perspect particip perspect sesuai abstraksi objek what how where who when whyuntuk standarisasi artifak arsitektur informasi pendekatan standart pemodelan uml meningkatkan deskripsi zf standart model driven architectureuntuk pengujian hasil desain perancangan dikembangkan perangkat lunak erp im menerapkan model driven design mengkonversi artifak model aplikasi berkualita dimana hasil penilaian stakehold pengujian sistem pt iglaspersero didapatkan tingkat kepuasan ratarata penilaian avail sistem kuantitatif dibandingkan openerp sistem dikembangkan komplek ketersediaan fitur berband openerp memiliki keterbatasan fitur,0.0007975369877490315,0.0007975807347883321,0.9976073590819515,0.0007975231955111678,1.0
perkembangan game seband perkembangan teknolog langsung berkembang macammacam teknolog menciptakan variasi jeni game game pc consol mobil perkembangan lainya bidang softwar oper system android oper system mobil phone berdasarkan penelitian penelitian menitik beratkan game edukasi game edukasi menarik variatif sekolah membantu siswa belajar game edukasi diimplementasikan mobil phone oper system android edukasi diangkat matematika penambahan pengurangan perkalian menambah tingkat fun game genr game race acceleromet kontrol game pembuatan game game mempermudah user siswa sd kela belajar matematika dasar penambahan pengurangan perkalian user kesulitan acceleromet kontrol game,0.7017084437942506,0.0011575996995866866,0.29597641692623394,0.0011575395799286428,0.9999999999999998
enterpric resourc plan erp bentuk enterpris system modul komponen perusahaan sumber daya dikelola terintegrasi mewujudkan manajemen perusahaan efisien salah erp menangani prose pengadaan barangjasa modul procur penelitian menghasilkan perancangan sistem prose pengadaan barangjasa kerangka pemodelan zachman framework zf pemodelannya zf digambarkan notasi grafik konseptu matrik x perspektif planner owner design builder implement particip mendeskripsikan abstraksi objek what how where who when whi meningkatkan pendeskripsian zf standar model driven architectur pendekatan unifi model languag uml mengimplementasikan rancangan dikembangkan solusi perangkat lunak erp modul procur berkualita menerapkan model driven design pengujian sistem kualitatif kuantitatif dimana hasil pengujian sistem kualitatif koresponden pt igla persero didapatkan penilaian kepuasan ratarata pengujian kuantitatif penilaian cakupan fitur sistem dikembangkan komplek presentas ketersediaan fitur mencapai dibandingkan openerp,0.0008447920576117736,0.057645092969245304,0.8300185854982468,0.1114915294748961,1.0
kompetisi produk unggulan daerah kedepannya ketat meningkatnya laju perkembangan ekonomi pertumbuhan industri kemajuan teknolog persaingan industri jeli merumuskan rumusan stratgi kebijakan pengambilan keputusan produk unggulan sesuai kebutuhan kemampuan keputusan akurat efektif salah meminimalisir kerugian segi biaya penelitian metod entropi electr ii penelitian metod hasil perangkingan berdasarkan dominasi menghasilkan perangkingan parsial sensitif dibandingkan perangkingan berdasarkan level kriteria sitem omset tenaga kerja nilai investasi target pasar bahan baku perusahan produk unggulan penelitian hasil akurasi sistem mencapai,0.001344293191099674,0.34471723761093964,0.6525941672861375,0.0013443019118232057,1.0
game edukasi salah jeni aplikasi permainan interaktif media pendukung pembelajaran game edukasi tantangan konflik diselesaikan memenangkan permainan penyelesaian konflik salah aspek edukasi keilmuan bertujuan meningkatkan perkembangan kecerdasan melatih otak penyelesaian penelitian penuli mengimplementasikan game edukasi matematika dasar diintegrasikan aplikasi maze perangkat mobil berbasi android android salah platform perangkat mobil memasukkan fitur multimedia game memanfaatkan teknolog acceleromet teknolog mengukur pergerakan fisik obyek game mengimplementasikan algoritma rekurs depth first search df menentukan jarak tercepat agen cerda menemukan karakt player penghambat pemain permainan implementasi algoritma recurs df dimanfaatkan agen cerda game edukasi dibutuhkan perangkat smartphon kinerja sensor acceleromet game berjalan optim,0.7579908323731744,0.001016534446214291,0.0010166052297243381,0.23997602795088707,1.0000000000000002
berkembangnya jaman berkembang teknolog kedokteran pendeteksian penyakit diderita manusia dideteksi peninjauan gejala muncul penderitanya peninjauan gejala organorgan tubuh mengalami perubahan struktur penyakit contohnya retina mata perubahan struktur perubahan pembuluh darah membesar kelainan pembuluh darah retina mata mendeteksi penyakit tahap segmentasi pembuluh darah penelitian metod dgabor filter mensegmentasi citra penelitian dibagi tahap preprocess segmentasi tahap preprocess mengambil citra green channel memperbaiki kontra citra histogram equal tahap segmentasi metod dgabor filter threshold citra membersihkan citra nois field of view hasil prose dibandingkan citra groundtruth menghitung tingkat akurasipengujian databas digit retin imag for vessel extract drive citra hasil akurasi pengujian citra hasil segmentasi dgabor filter mensegmentasi,0.0009672604083534218,0.0009671948798517859,0.0009672045598413629,0.9970983401519534,1.0
kemacetan persimpangan lampu linta kerap kotakota kondisi lampu linta pengontrol aru linta kondisi terkadang penyebab kemacetan pengaturan lampu linta stati mempertimbangkan kondisi kepadatan kendaraan jalur perempatan sistem kendali adaptif lampu linta didasarkan tingkat kepadatan kendaraan melewati jalan penelitian fuzzi logic metod sugeno menentukan lampu merah hijau menyala variabel input antrian kendaraan jalur perempatan variabel input antrian kendaraan jalur berlawanan outputnya lampu merah hijau menyala jalur ditentukan rule fuzzi menentukan masingmas jalur berlawanan basi pengetahuan dibangun kaidah produksi if then penelitian bahasa pemrograman borland delphi pengerjaannya hasil penelitian pengaturan lampu linta adaptif sesuai antrian kendaraan perempatan kunci fuzzi logic metod sugeno lampu linta,0.0009768689994781588,0.9970695346246989,0.000976865993796021,0.0009767303820268378,0.9999999999999999
penelitian game rpg berlatar cerita ramayana gameplaynya mode jalan â jalan mode battl mode jalan â jalan terkadang â pemberitahuan pemain menemukan item pemain bertemu musuh mode battl giliran karakt memiliki urutan game berbasi text penelitian melanjutkan penelitian tampilan game cerita ramayana berbasi window phone game mode mode jalanjalan mode battl item disembunyikan dibalik asset batu semak pohon pemain mencari item giliran penyerangan konsep atb activ time battl karakt memiliki isi bertambah ditentukan karakt giliran isi terpenuhi setelahnya isi karakt nol prose berulang mode battl hasil pengujian game bejalan emul smartphon window phone hasil pengujian pengguna pengguna game memiliki tampilan menarik pengguna menyukai memahami cerita ramayana bermain game melanjutkan bermain game kunci game role play game atb activ time battl ramayana window phone,0.000830783630969787,0.0008307022830458576,0.9975078106501828,0.0008307034358015482,0.9999999999999999
pengenalan wajah pattern recognit pengenalan wajah diterapkan dimasyarakat diaplikasikan sistem keamaan penerbangan kepolisian pelayanan kependudukan penelitian citra citra wajah prose pengenalan wajah sistem tahap tahap data citra dipros menjadikan citra wajah citra diagon tahap citra wajah dipros ekstraksi fitur metod principl compon analysi pca tahap ketiga ekstraksi fitur citra wajah metod linear discrimin analysi lda tahap keempat hasil nilai matrik bobot prose ekstraksi fitur tahap tahap pengklasifikasian jarak kemiripannya metod manhattan distanc naiv bay classifi skenario ujicoba sistem skenario manhattan distanc menghasilkan akurasi naiv bay classifi menghasilan hasil analisa menyimpulkan input citra diagon metod diagon lda linear discrimin analysi diterapkan pengenalan wajah kunci pengenalan wajah diagon lda linear discrimin analysi manhattan distanc naiv bay classifi,0.0008666290782218905,0.0008667250580667533,0.000866702194546039,0.9973999436691653,1.0
